ID1,ID2,Distance
MG434938.1,MG435020.1,0.0274427
MG434938.1,MG435027.1,0.0387282
MG434938.1,MG435030.1,0.0314811
MG434938.1,MG435036.1,0.0335796
MG434938.1,MG435037.1,0.0314811
MG434938.1,MG435043.1,0.0335796
MG434938.1,MG435044.1,0.0354535
MG434938.1,MG435071.1,0.0252179
MG434938.1,MG435086.1,0.0319185
MG435275.1,MG435552.1,0.039566
MG434938.1,MG435087.1,0.0372037
MG434938.1,MG435088.1,0.0227073
MG434938.1,MG435097.1,0.0294601
MG435275.1,MG435566.1,0.0386391
MG434938.1,MG435100.1,0.0370158
MG434938.1,MG435101.1,0.0350176
MG434938.1,MG435102.1,0.0339426
MG435275.1,MG435576.1,0.0395476
MG434938.1,MG435108.1,0.0277602
MG435275.1,MG435589.1,0.0348788
MG434938.1,MG435123.1,0.0395084
MG435275.1,MG435595.1,0.0397737
MG435275.1,MG435597.1,0.0361513
MG434938.1,MG435131.1,0.0365802
MG434938.1,MG435134.1,0.0374947
MG434938.1,MG435136.1,0.0348523
MG434938.1,MG435137.1,0.035186
MG434938.1,MG435140.1,0.0304117
MG434938.1,MG435144.1,0.0281512
MG434938.1,MG435149.1,0.0394897
MG434938.1,MG435151.1,0.0254615
MG434938.1,MG435176.1,0.0382903
MG434938.1,MG435177.1,0.028972
MG434938.1,MG435178.1,0.0395183
MG434938.1,MG435180.1,0.0327407
MG434938.1,MG435182.1,0.0315615
MG434938.1,MG435183.1,0.0325411
MG434938.1,MG435185.1,0.0399877
MG434938.1,MG435186.1,0.0206684
MG435275.1,MG435670.1,0.025628
MG434938.1,MG435191.1,0.0379921
MG434938.1,MG435192.1,0.0323594
MG434938.1,MG435199.1,0.0298795
MG434938.1,MG435208.1,0.0389614
MG434938.1,MG435213.1,0.036989
MG434938.1,MG435214.1,0.037073
MG434938.1,MG435217.1,0.0367692
MG434938.1,MG435221.1,0.0392126
MG434938.1,MG435225.1,0.0371346
MG434938.1,MG435231.1,0.0326229
MG435275.1,MG435719.1,0.0360309
MG434938.1,MG435236.1,0.0392228
MG434938.1,MG435242.1,0.0286514
MG434938.1,MG435243.1,0.0364978
MG434938.1,MG435249.1,0.0293884
MG434938.1,MG435259.1,0.0311621
MG434938.1,MG435260.1,0.0342785
MG434938.1,MG435270.1,0.0327277
MG434938.1,MG435277.1,0.0365185
MG434938.1,MG435279.1,0.0367226
MG434938.1,MG435280.1,0.038081
MG435275.1,MG435800.1,0.0366476
MG434938.1,MG435288.1,0.034379
MG434938.1,MG435289.1,0.0299074
MG434938.1,MG435297.1,0.034537
MG434938.1,MG435298.1,0.032035
MG434938.1,MG435299.1,0.0311211
MG434938.1,MG435306.1,0.0298277
MG434938.1,MG435314.1,0.0377471
MG434938.1,MG435319.1,0.030911
MG434938.1,MG435320.1,0.03844
MG434938.1,MG435328.1,0.0324391
MG435275.1,MG435855.1,0.0344369
MG434938.1,MG435332.1,0.0361743
MG435275.1,MG435856.1,0.0395833
MG434938.1,MG435334.1,0.0347781
MG434938.1,MG435335.1,0.0396191
MG434938.1,MG435345.1,0.0357502
MG435428.1,MG436206.1,0.0365922
MG434938.1,MG435365.1,0.0344813
MG434938.1,MG435367.1,0.0378635
MG435115.1,MG435660.1,0.037204
MG434938.1,MG435374.1,0.0298155
MG434938.1,MG435376.1,0.0304039
MG434938.1,MG435389.1,0.0327562
MG434938.1,MG435398.1,0.0314984
MG435275.1,MG435922.1,0.0394783
MG434938.1,MG435410.1,0.0328471
MG434938.1,MG435412.1,0.0392447
MG434938.1,MG435414.1,0.0356398
JX498972.1,MG436703.1,0.00296825
MG434938.1,MG435428.1,0.0296117
MG434938.1,MG435429.1,0.0363259
MG434938.1,MG435433.1,0.0387418
MG434938.1,MG435435.1,0.0348993
MG434938.1,MG435437.1,0.0340677
MG435197.1,MG435922.1,0.0374326
MG434938.1,MG435448.1,0.0370258
MG434938.1,MG435465.1,0.0399743
MG434938.1,MG435467.1,0.0395177
JX498976.1,JX499004.1,0.00197674
MG434938.1,MG435469.1,0.0294121
MG434938.1,MG435471.1,0.0355491
MG434938.1,MG435476.1,0.0382991
MG434938.1,MG435480.1,0.0369928
JX498976.1,MG434818.1,0.0389021
MG434938.1,MG435508.1,0.036259
MG434938.1,MG435509.1,0.0331975
MG434938.1,MG435511.1,0.0315219
MG434938.1,MG435519.1,0.0291725
MG434938.1,MG435526.1,0.0368967
MG434938.1,MG435534.1,0.0302332
MG435428.1,MG436303.1,0.0377164
MG434938.1,MG435535.1,0.0374239
MG434938.1,MG435536.1,0.0361132
MG434938.1,MG435539.1,0.0335416
MG434938.1,MG435542.1,0.0319156
MG434938.1,MG435544.1,0.0314332
MG434938.1,MG435549.1,0.0352185
JX498976.1,MG434939.1,0.0314614
MG435428.1,MG436312.1,0.0332297
MG434938.1,MG435554.1,0.0387224
MG434938.1,MG435560.1,0.0355221
JX498976.1,MG434970.1,0.0347127
MG434938.1,MG435568.1,0.0267361
MG434938.1,MG435570.1,0.0387613
MG434938.1,MG435571.1,0.0375182
MG434938.1,MG435573.1,0.0352618
MG434938.1,MG435581.1,0.0378592
MG434938.1,MG435585.1,0.0318514
MG434938.1,MG435592.1,0.0244457
MG434938.1,MG435596.1,0.0352972
MG434938.1,MG435598.1,0.0348908
MG434938.1,MG435599.1,0.0315425
JX498976.1,MG435033.1,0.0332334
JX498976.1,MG435040.1,0.0332342
MG434938.1,MG435606.1,0.0382538
MG434938.1,MG435612.1,0.0323092
MG434938.1,MG435613.1,0.0306347
JX498976.1,MG435058.1,0.0383364
MG434938.1,MG435615.1,0.0353303
MG434938.1,MG435617.1,0.0395185
MG435275.1,MG436177.1,0.0395998
JX498976.1,MG435070.1,0.0374874
MG434938.1,MG435626.1,0.0378701
MG434938.1,MG435629.1,0.0335943
MG434938.1,MG435633.1,0.0382717
MG435275.1,MG436192.1,0.0365566
MG434938.1,MG435638.1,0.0298645
MG434938.1,MG435647.1,0.0380088
JX498976.1,MG435121.1,0.0289309
MG434938.1,MG435651.1,0.0365717
JX498976.1,MG435133.1,0.0341591
MG435275.1,MG436217.1,0.038894
JX498976.1,MG435158.1,0.0376623
JX498976.1,MG435168.1,0.0346321
MG434938.1,MG435690.1,0.0338484
JX498976.1,MG435189.1,0.0391288
MG434938.1,MG435694.1,0.0373944
MG434938.1,MG435698.1,0.0229035
MG434938.1,MG435699.1,0.0371809
JX498976.1,MG435215.1,0.0390695
MG435275.1,MG436272.1,0.0379542
JX498976.1,MG435218.1,0.0399997
JX498976.1,MG435226.1,0.037446
MG434938.1,MG435722.1,0.0306599
MG435275.1,MG436290.1,0.035346
MG434938.1,MG435734.1,0.0391817
JX498976.1,MG435268.1,0.0335138
MG435275.1,MG436311.1,0.0379443
MG434938.1,MG435750.1,0.0340293
JX498976.1,MG435295.1,0.0367669
MG435197.1,MG436369.1,0.0353022
JX498976.1,MG435300.1,0.0305182
MG435275.1,MG436325.1,0.0340268
MG434938.1,MG435756.1,0.036099
MG434938.1,MG435757.1,0.0350434
MG434938.1,MG435761.1,0.0386889
MG434938.1,MG435763.1,0.0349023
MG434938.1,MG435764.1,0.0332161
MG434938.1,MG435765.1,0.0260863
MG434938.1,MG435768.1,0.036992
MG435275.1,MG436342.1,0.0391995
MG435275.1,MG436349.1,0.0372836
MG434938.1,MG435782.1,0.0348089
MG435275.1,MG436358.1,0.0358386
MG435275.1,MG436359.1,0.0369542
MG434938.1,MG435784.1,0.0353146
MG434938.1,MG435786.1,0.0386698
JX498976.1,MG435382.1,0.0378587
JX498976.1,MG435386.1,0.0357055
MG435275.1,MG436369.1,0.0377967
JX498976.1,MG435408.1,0.0393969
JX498976.1,MG435439.1,0.038325
JX498976.1,MG435452.1,0.0336441
MG434938.1,MG435833.1,0.036075
MG434938.1,MG435835.1,0.0377589
MG434938.1,MG435853.1,0.0390366
MG434938.1,MG435854.1,0.0331769
MG434938.1,MG435867.1,0.029368
JX498976.1,MG435524.1,0.0399763
MG434938.1,MG435873.1,0.0298254
MG434938.1,MG435875.1,0.0286288
MG434938.1,MG435878.1,0.0372581
MG434938.1,MG435882.1,0.0332168
JX498976.1,MG435552.1,0.0388558
JX498976.1,MG435558.1,0.0389097
MG434938.1,MG435890.1,0.0306327
JX498976.1,MG435589.1,0.0383183
JX498976.1,MG435595.1,0.0398846
JX498976.1,MG435597.1,0.0357453
MG434938.1,MG435934.1,0.0385117
JX498976.1,MG435641.1,0.0369371
MG434938.1,MG435937.1,0.0252746
MG434938.1,MG435938.1,0.0386464
MG434938.1,MG435947.1,0.0306339
MG434938.1,MG435949.1,0.0338125
MG434938.1,MG435951.1,0.0366367
JX498976.1,MG435670.1,0.0293387
MG434938.1,MG435952.1,0.0344802
MG434938.1,MG435955.1,0.0333659
MG434938.1,MG435960.1,0.0323482
JX498976.1,MG435688.1,0.037984
MG434938.1,MG435965.1,0.037833
MG434938.1,MG435986.1,0.0332593
MG434938.1,MG435997.1,0.0328325
MG435275.1,MG436635.1,0.0387918
JX498976.1,MG435800.1,0.0257432
MG434938.1,MG436042.1,0.0361458
MG434938.1,MG436043.1,0.0321158
JX498976.1,MG435856.1,0.0368287
JX498976.1,MG435862.1,0.0346853
JX498976.1,MG435864.1,0.0352237
JX498976.1,MG435902.1,0.0398679
MG434938.1,MG436077.1,0.0373667
MG434938.1,MG436105.1,0.0374429
MG434938.1,MG436115.1,0.0362252
MG434938.1,MG436124.1,0.0374647
MG435428.1,MG436650.1,0.0391287
MG434938.1,MG436149.1,0.0336519
MG434938.1,MG436154.1,0.0361528
MG434938.1,MG436176.1,0.0390395
JX498976.1,MG436157.1,0.0373097
JX498976.1,MG436177.1,0.0357317
MG434938.1,MG436206.1,0.0277792
MG435116.1,MG435121.1,0.0331362
JX498976.1,MG436198.1,0.0388365
MG434938.1,MG436219.1,0.0399834
JX498976.1,MG436217.1,0.0391029
MG434938.1,MG436249.1,0.0345143
MG434938.1,MG436263.1,0.0370614
MG435428.1,MG436730.1,0.038667
MG434938.1,MG436274.1,0.0382665
MG434938.1,MG436283.1,0.0361026
MG435030.1,MG435037.1,0
JX498976.1,MG436325.1,0.0314957
MG434938.1,MG436303.1,0.027258
MG434938.1,MG436304.1,0.0336854
MG435116.1,MG435168.1,0.0378832
JX498976.1,MG436358.1,0.0378641
JX498976.1,MG436361.1,0.0325495
MG434938.1,MG436309.1,0.0286384
MG434938.1,MG436312.1,0.0271244
MG435030.1,MG435071.1,0.0343651
MG434938.1,MG436327.1,0.0352511
MG434938.1,MG436328.1,0.0331865
MG435030.1,MG435088.1,0.035815
JX498976.1,MG436412.1,0.0351741
MG434938.1,MG436333.1,0.0360815
MG435030.1,MG435097.1,0.0386844
MG434938.1,MG436368.1,0.0344731
MG435030.1,MG435108.1,0.0335888
MG434938.1,MG436381.1,0.0353711
MG435030.1,MG435140.1,0.037077
MG435030.1,MG435144.1,0.0390868
MG435030.1,MG435177.1,0.0369445
JX498976.1,MG436625.1,0.0379302
MG435116.1,MG435211.1,0.0357155
MG435030.1,MG435186.1,0.029306
JX498976.1,MG436685.1,0.0388366
JX498976.1,MG436712.1,0
MG435030.1,MG435231.1,0.0382548
MG434938.1,MG436433.1,0.036092
JX498976.1,MG436743.1,0.0388759
MG435030.1,MG435242.1,0.0299372
MG435116.1,MG435292.1,0.0396032
MG435116.1,MG435300.1,0.0361947
MG435030.1,MG435298.1,0.0345345
MG435030.1,MG435299.1,0.0391064
MG435030.1,MG435306.1,0.0398409
MG434938.1,MG436468.1,0.039572
MG434938.1,MG436482.1,0.0344481
MG435030.1,MG435374.1,0.03942
MG435030.1,MG435376.1,0.0360223
MG434938.1,MG436495.1,0.0365699
MG435030.1,MG435414.1,0.0381257
MG434938.1,MG436511.1,0.0395913
MG434938.1,MG436514.1,0.0310625
MG434938.1,MG436521.1,0.0377656
MG434938.1,MG436522.1,0.0395559
MG435429.1,MG435592.1,0.0386672
MG435030.1,MG435469.1,0.0384432
MG434938.1,MG436538.1,0.0297668
MG435116.1,MG435524.1,0.0378392
MG434938.1,MG436558.1,0.0335642
MG435030.1,MG435534.1,0.0377831
MG434938.1,MG436559.1,0.0378346
MG434938.1,MG436560.1,0.0378136
MG435030.1,MG435544.1,0.0385931
MG434938.1,MG436565.1,0.0353161
MG435116.1,MG435589.1,0.0390473
MG434938.1,MG436581.1,0.0383147
MG435116.1,MG435595.1,0.03571
MG435116.1,MG435597.1,0.0395839
MG435030.1,MG435592.1,0.0369147
MG435030.1,MG435613.1,0.039017
MG435030.1,MG435638.1,0.037002
MG434938.1,MG436594.1,0.0365824
MG435116.1,MG435670.1,0.0348158
MG434938.1,MG436608.1,0.0327869
MG434938.1,MG436610.1,0.0315175
MG435116.1,MG435688.1,0.0392443
MG434938.1,MG436628.1,0.0332348
MG434938.1,MG436647.1,0.0339378
MG434938.1,MG436650.1,0.0345084
MG434938.1,MG436655.1,0.0348797
MG434938.1,MG436658.1,0.0348578
MG434938.1,MG436666.1,0.0339839
MG434938.1,MG436683.1,0.0373644
MG435361.1,MG435388.1,0.0398502
MG434938.1,MG436694.1,0.0331914
MG435030.1,MG435698.1,0.0372806
MG434938.1,MG436696.1,0.0397358
MG434938.1,MG436699.1,0.0344381
MG435361.1,MG435400.1,0.0331423
MG434938.1,MG436702.1,0.0289438
MG434938.1,MG436706.1,0.0344513
MG434938.1,MG436710.1,0.0399754
MG435116.1,MG435800.1,0.0374558
MG434938.1,MG436722.1,0.0382286
MG434938.1,MG436730.1,0.0287812
MG434938.1,MG436733.1,0.036107
MG434938.1,MG436735.1,0.0370086
MG434938.1,MG436736.1,0.0370083
MG434938.1,MG436738.1,0.0378844
MG434938.1,MG436747.1,0.03822
MG434938.1,MG436749.1,0.0332395
MG435361.1,MG435462.1,0.038656
MG434938.1,MG436753.1,0.0349051
MG434938.1,MG436757.1,0.0328043
MG434938.1,MG436762.1,0.0362467
MG434938.1,MG436763.1,0.0327554
MG434938.1,MG436765.1,0.0395148
MG435116.1,MG435864.1,0.0382966
MG434938.1,MG436769.1,0.0396564
MG435361.1,MG435494.1,0.0378773
MG434939.1,MG434959.1,0.0348446
MG435361.1,MG435520.1,0.0311025
MG434939.1,MG434970.1,0.0352458
MG434939.1,MG434973.1,0.037441
MG435361.1,MG435532.1,0.0395402
MG434939.1,MG434984.1,0.0357012
MG434939.1,MG435002.1,0.0383464
MG435030.1,MG435765.1,0.0395309
MG434939.1,MG435021.1,0.0319276
MG434939.1,MG435033.1,0.0298533
MG434939.1,MG435040.1,0.0315065
MG434939.1,MG435058.1,0.030002
MG434939.1,MG435060.1,0.0387101
MG434939.1,MG435070.1,0.0332608
MG435361.1,MG435657.1,0.0360547
MG435361.1,MG435670.1,0.0343605
MG434939.1,MG435121.1,0.0248031
MG434939.1,MG435128.1,0.0362408
MG434939.1,MG435129.1,0.0363825
MG434939.1,MG435133.1,0.0291027
MG435361.1,MG435716.1,0.0327822
MG434939.1,MG435148.1,0.0377675
MG435116.1,MG436106.1,0.0395082
MG435199.1,MG435231.1,0.03924
MG434939.1,MG435168.1,0.0302154
MG434939.1,MG435170.1,0.0294399
MG435199.1,MG435242.1,0.0376203
MG435199.1,MG435243.1,0.0396476
MG435199.1,MG435249.1,0.0395913
MG435030.1,MG435955.1,0.0368804
MG434939.1,MG435184.1,0.0311099
MG434939.1,MG435189.1,0.0337437
MG434939.1,MG435207.1,0.0348209
MG434939.1,MG435211.1,0.0348503
MG434939.1,MG435215.1,0.0367017
MG434939.1,MG435218.1,0.0371816
MG435199.1,MG435288.1,0.0395513
MG434939.1,MG435219.1,0.0327011
MG435199.1,MG435289.1,0.0328666
MG434939.1,MG435226.1,0.0342817
MG435199.1,MG435298.1,0.0328617
MG435199.1,MG435299.1,0.0387881
MG435199.1,MG435306.1,0.0365566
MG434939.1,MG435253.1,0.038197
MG435030.1,MG436043.1,0.0386304
MG434939.1,MG435263.1,0.0337274
MG435116.1,MG436217.1,0.0379178
MG434939.1,MG435264.1,0.0383634
MG434939.1,MG435268.1,0.0293645
MG434939.1,MG435269.1,0.0362829
MG435361.1,MG435865.1,0.039589
MG434939.1,MG435275.1,0.0387356
MG434939.1,MG435291.1,0.0391559
MG434939.1,MG435292.1,0.0327645
MG434939.1,MG435295.1,0.0344467
MG435199.1,MG435376.1,0.0344491
MG434939.1,MG435300.1,0.0268605
MG435199.1,MG435389.1,0.0357343
MG434939.1,MG435316.1,0.0336205
MG435199.1,MG435398.1,0.0370904
MG435361.1,MG435922.1,0.0284762
MG435361.1,MG435923.1,0.0385558
MG435116.1,MG436311.1,0.0396229
MG435116.1,MG436325.1,0.0323203
MG434939.1,MG435382.1,0.0293681
MG434939.1,MG435383.1,0.0336463
MG434939.1,MG435386.1,0.0335899
MG434939.1,MG435392.1,0.0343674
MG435199.1,MG435469.1,0.0366758
MG434939.1,MG435408.1,0.0316415
MG434939.1,MG435411.1,0.0386181
MG435030.1,MG436206.1,0.0386174
MG435199.1,MG435511.1,0.0396004
MG435199.1,MG435512.1,0.0386148
MG434939.1,MG435452.1,0.0360936
MG435199.1,MG435519.1,0.0382297
MG434939.1,MG435473.1,0.036321
MG435199.1,MG435534.1,0.0387409
MG435199.1,MG435536.1,0.0378327
MG435030.1,MG436303.1,0.0389789
MG435361.1,MG436117.1,0.039539
MG435030.1,MG436312.1,0.0369725
MG434939.1,MG435524.1,0.0371119
MG434939.1,MG435525.1,0.0377233
MG435199.1,MG435585.1,0.0343642
MG435199.1,MG435592.1,0.0353327
MG434939.1,MG435540.1,0.0395568
MG435199.1,MG435599.1,0.0395511
MG434939.1,MG435545.1,0.0379743
MG434939.1,MG435548.1,0.0369924
MG434939.1,MG435552.1,0.0352168
MG434939.1,MG435558.1,0.0395449
MG434939.1,MG435566.1,0.0373507
MG434939.1,MG435576.1,0.0377891
MG435199.1,MG435638.1,0.0353615
MG434939.1,MG435589.1,0.034788
MG434939.1,MG435595.1,0.0343845
MG434939.1,MG435597.1,0.026844
MG434939.1,MG435641.1,0.0396096
MG435199.1,MG435698.1,0.0272779
MG435199.1,MG435699.1,0.0369899
MG434939.1,MG435649.1,0.0379844
MG434939.1,MG435659.1,0.0361278
MG434939.1,MG435660.1,0.0378185
MG435277.1,MG436042.1,0.0128735
MG434939.1,MG435670.1,0.0239413
MG435361.1,MG436307.1,0.0369741
MG434939.1,MG435687.1,0.0399462
MG434939.1,MG435688.1,0.0371131
MG434939.1,MG435693.1,0.0373941
MG435361.1,MG436319.1,0.0375008
MG435199.1,MG435765.1,0.0362682
MG435361.1,MG436349.1,0.0392963
MG435361.1,MG436359.1,0.0339475
MG435361.1,MG436369.1,0.0281446
JX498977.1,MG436693.1,0
MG435199.1,MG435833.1,0.0396348
MG434939.1,MG435800.1,0.0068264
MG435199.1,MG435867.1,0.0399202
MG435117.1,MG435121.1,0.0281231
MG435361.1,MG436492.1,0.0370306
MG435199.1,MG435890.1,0.0357326
MG435117.1,MG435148.1,0.0385532
MG434939.1,MG435856.1,0.0327859
MG434939.1,MG435860.1,0.0386844
MG434939.1,MG435862.1,0.0379053
MG434939.1,MG435864.1,0.0340212
MG435117.1,MG435168.1,0.039481
MG435117.1,MG435170.1,0.0352874
MG434939.1,MG435886.1,0.0357829
MG435117.1,MG435189.1,0.0387887
MG435030.1,MG436730.1,0.0375835
MG434939.1,MG435898.1,0.0387552
MG434939.1,MG435902.1,0.0360861
MG435199.1,MG435947.1,0.0391691
MG435117.1,MG435219.1,0.0360838
MG435117.1,MG435226.1,0.037564
JX498978.1,MG434909.1,0.039896
MG435199.1,MG435955.1,0.0344514
JX498978.1,MG434938.1,0.0363802
MG435031.1,MG435038.1,0
MG435117.1,MG435268.1,0.0368891
MG434939.1,MG435957.1,0.0327324
MG434939.1,MG435966.1,0.0387294
MG435117.1,MG435292.1,0.0387033
MG434939.1,MG435977.1,0.0387751
JX498978.1,MG435003.1,0.0374992
MG435117.1,MG435300.1,0.0353501
JX498978.1,MG435020.1,0.0364841
MG435361.1,MG436670.1,0.0361264
JX498978.1,MG435088.1,0.031475
MG435117.1,MG435382.1,0.0378383
MG435117.1,MG435386.1,0.0395061
JX498978.1,MG435108.1,0.0326671
MG435117.1,MG435408.1,0.0373286
MG435361.1,MG436760.1,0.0331519
MG435199.1,MG436105.1,0.0396649
MG434939.1,MG436100.1,0.037141
MG435117.1,MG435452.1,0.0394363
JX498978.1,MG435186.1,0.0315502
MG434939.1,MG436106.1,0.0311386
MG434939.1,MG436107.1,0.0374821
MG435031.1,MG435225.1,0.0354449
MG435362.1,MG435408.1,0.0382557
MG434939.1,MG436132.1,0.0370253
JX498978.1,MG435242.1,0.0342883
MG435117.1,MG435525.1,0.0376907
JX498978.1,MG435279.1,0.0350497
JX498978.1,MG435280.1,0.0387997
MG434939.1,MG436177.1,0.0344656
JX498978.1,MG435299.1,0.039451
MG435199.1,MG436206.1,0.0387628
MG434939.1,MG436192.1,0.0358815
MG434939.1,MG436207.1,0.037283
MG435117.1,MG435589.1,0.0398509
MG434939.1,MG436217.1,0.0336886
MG435117.1,MG435597.1,0.0370061
JX498978.1,MG435376.1,0.0367021
MG434939.1,MG436233.1,0.0260816
MG435362.1,MG435552.1,0.0395275
MG434939.1,MG436257.1,0.0396514
MG435117.1,MG435670.1,0.0347667
MG434939.1,MG436286.1,0.0394717
MG435199.1,MG436303.1,0.0373921
MG434939.1,MG436294.1,0.0379701
MG435117.1,MG435688.1,0.0387097
MG435199.1,MG436312.1,0.0362526
MG435362.1,MG435595.1,0.0394424
MG435362.1,MG435597.1,0.0395686
MG435117.1,MG435703.1,0.0389183
MG434939.1,MG436311.1,0.0345511
JX498978.1,MG435534.1,0.0347052
MG434939.1,MG436325.1,0.0280717
MG434939.1,MG436326.1,0.0395513
MG434939.1,MG436361.1,0.0361124
MG435362.1,MG435670.1,0.0310241
MG434939.1,MG436374.1,0.0318638
MG435117.1,MG435800.1,0.0339762
MG435362.1,MG435688.1,0.0378881
MG434939.1,MG436390.1,0.0369058
JX498978.1,MG435638.1,0.0378227
MG434939.1,MG436394.1,0.0345105
MG434939.1,MG436421.1,0.0324107
MG434939.1,MG436425.1,0.0366532
MG435199.1,MG436444.1,0.0396757
MG435498.1,MG435640.1,0.00642633
MG434939.1,MG436501.1,0.0379189
JX498978.1,MG435875.1,0.0390033
MG435362.1,MG435864.1,0.039936
MG435199.1,MG436610.1,0.0387824
MG434939.1,MG436623.1,0.0366532
MG435117.1,MG436100.1,0.0395225
MG434939.1,MG436625.1,0.0379035
MG434939.1,MG436635.1,0.037072
MG434939.1,MG436651.1,0.0377815
MG434939.1,MG436678.1,0.0395948
MG434939.1,MG436685.1,0.0327952
MG434939.1,MG436712.1,0.0395593
MG435117.1,MG436217.1,0.0387113
MG434939.1,MG436743.1,0.0378188
MG435199.1,MG436730.1,0.0374807
MG434939.1,MG436767.1,0.0327727
MG435031.1,MG435934.1,0.0371471
MG435199.1,MG436757.1,0.0362301
MG435362.1,MG436106.1,0.0335454
MG435117.1,MG436311.1,0.0395538
MG435117.1,MG436325.1,0.0314239
JX498978.1,MG436309.1,0.0359644
JX498978.1,MG436514.1,0.0378672
MG435362.1,MG436325.1,0.0297834
JX498978.1,MG436610.1,0.0388871
JX498978.1,MG436696.1,0.00197552
JX498979.1,JX498980.1,0.0398111
JX498979.1,MG434817.1,0.0376002
JX498979.1,MG434827.1,0.0398063
JX498979.1,MG434839.1,0.0385936
JX498979.1,MG434841.1,0.0324033
MG435118.1,MG435121.1,0.0336783
JX498979.1,MG434857.1,0.0387654
JX498979.1,MG434872.1,0.0398226
JX498979.1,MG434878.1,0.0284019
JX498979.1,MG434884.1,0.0392808
JX498979.1,MG434896.1,0.0386358
JX498979.1,MG434906.1,0.035587
JX498979.1,MG434907.1,0.0399456
JX498979.1,MG434909.1,0.0376702
JX498979.1,MG434912.1,0.0360679
JX498979.1,MG434938.1,0.0277982
JX498979.1,MG434945.1,0.0396801
MG435118.1,MG435189.1,0.039645
JX498979.1,MG434972.1,0.0334271
MG435200.1,MG435670.1,0.0396629
MG435118.1,MG435268.1,0.0353644
JX498979.1,MG435003.1,0.0298403
JX498979.1,MG435010.1,0.0376278
JX498979.1,MG435020.1,0.0383793
MG435118.1,MG435292.1,0.0395837
JX498979.1,MG435030.1,0.0355021
MG435118.1,MG435295.1,0.038854
JX498979.1,MG435036.1,0.0385474
JX498979.1,MG435037.1,0.0355021
JX498979.1,MG435043.1,0.0385474
JX498979.1,MG435044.1,0.0389926
